fecha,tipo,gravedad,lat,lon,comuna,victimas,fuente
2025-11-23 00:30:05,Caída,1,6.290518,-75.632918,Comuna 3,0,DatosAbiertos
2026-01-10 06:25:09,Volcamiento,1,6.349004,-75.632355,Comuna 1,0,DatosAbiertos
2025-08-09 20:20:21,Choque,1,6.282646,-75.588597,Robledo,0,DatosAbiertos
2025-11-02 08:40:07,Choque,1,6.168484,-75.625835,Comuna 2,0,Medata
2026-04-02 14:34:56,Caída,1,6.19243,-75.539226,Centro,0,DatosAbiertos
2025-12-01 00:17:09,Atropello,1,6.165948,-75.632151,Comuna 2,0,Medata
2026-01-24 08:33:26,Volcamiento,1,6.153112,-75.642154,Comuna 4,0,DatosAbiertos
2026-01-11 04:10:54,Atropello,1,6.143389,-75.538119,Comuna 1,0,Observatorio
2025-07-03 13:53:49,Volcamiento,2,6.307723,-75.565481,Centro,2,DatosAbiertos
2026-05-29 05:33:20,Choque,1,6.198167,-75.62657,El Poblado,0,DatosAbiertos
2025-07-15 02:13:39,Volcamiento,1,6.219438,-75.564785,Comuna 4,0,Observatorio
2025-07-13 17:41:31,Choque,2,6.191107,-75.632054,Robledo,1,Observatorio
2025-08-09 13:09:08,Caída,1,6.195869,-75.629595,Belen,0,Medata
2025-12-20 09:04:22,Volcamiento,1,6.346967,-75.542106,Comuna 4,0,Medata
2025-08-08 17:27:18,Choque,3,6.234654,-75.554689,Comuna 2,3,Medata
2026-03-31 02:27:31,Volcamiento,2,6.326165,-75.586464,Comuna 4,3,Observatorio
2026-01-10 21:58:45,Volcamiento,2,6.154059,-75.631844,Robledo,3,DatosAbiertos
2025-10-27 22:56:25,Choque,1,6.319685,-75.543275,El Poblado,0,Observatorio
2026-05-13 21:22:11,Volcamiento,2,6.25659,-75.563592,Comuna 2,3,DatosAbiertos
2025-11-12 08:32:02,Volcamiento,2,6.216244,-75.625877,Comuna 1,2,Observatorio
2026-04-13 01:33:55,Volcamiento,1,6.144033,-75.598203,Laureles,0,Medata
2025-06-12 08:27:03,Choque,1,6.301839,-75.573303,El Poblado,0,DatosAbiertos
2025-08-02 01:39:52,Volcamiento,1,6.129685,-75.58723,Belen,0,Medata
2025-09-17 02:19:33,Caída,1,6.339437,-75.579777,Centro,0,DatosAbiertos
2025-12-08 22:35:40,Volcamiento,1,6.186689,-75.632654,Robledo,0,Observatorio
2025-07-03 20:12:02,Atropello,2,6.335563,-75.595073,Robledo,2,Observatorio
2025-08-22 20:44:07,Caída,1,6.311836,-75.562673,Robledo,0,Medata
2025-06-03 14:37:55,Volcamiento,3,6.251392,-75.621446,Laureles,2,Medata
2026-05-19 19:44:51,Choque,2,6.33008,-75.579281,Comuna 1,1,Observatorio
2026-04-09 20:00:10,Volcamiento,1,6.315358,-75.6374,Comuna 5,0,Medata
2025-12-30 08:12:00,Choque,2,6.33171,-75.577407,Centro,3,Medata
2026-01-20 15:12:12,Atropello,1,6.25412,-75.582594,Laureles,0,Observatorio
2025-10-31 02:00:34,Volcamiento,1,6.159713,-75.550125,Comuna 4,0,Medata
2025-11-28 18:45:40,Atropello,1,6.256602,-75.557877,Comuna 2,0,Medata
2025-06-23 02:26:16,Atropello,1,6.34505,-75.593033,Robledo,0,DatosAbiertos
2026-01-03 20:42:36,Volcamiento,1,6.293112,-75.605663,Comuna 5,0,Observatorio
2026-04-15 05:19:43,Volcamiento,1,6.290751,-75.581014,Comuna 2,0,Observatorio
2025-08-06 08:49:45,Choque,1,6.292187,-75.572767,Laureles,0,DatosAbiertos
2026-03-31 23:40:11,Atropello,2,6.29336,-75.613881,Comuna 5,3,DatosAbiertos
2026-04-20 07:41:14,Choque,1,6.329471,-75.533897,Centro,0,Observatorio
2026-04-22 21:38:36,Choque,2,6.219616,-75.583673,Comuna 1,2,DatosAbiertos
2026-04-01 21:52:16,Choque,1,6.180022,-75.611795,Comuna 5,0,Observatorio
2026-03-30 18:55:28,Choque,1,6.326387,-75.626947,Laureles,0,DatosAbiertos
2025-11-13 07:49:16,Volcamiento,2,6.211978,-75.580576,Comuna 1,3,Observatorio
2025-09-17 16:38:46,Choque,1,6.13046,-75.567807,Comuna 5,0,Observatorio
2026-01-18 00:23:43,Atropello,1,6.211919,-75.642361,Centro,0,Observatorio
2026-03-09 19:23:53,Choque,1,6.252455,-75.53344,Belen,0,Medata
2026-01-18 19:57:35,Atropello,1,6.248188,-75.619124,Belen,0,DatosAbiertos
2026-02-22 11:44:08,Caída,1,6.244706,-75.606676,Centro,0,Observatorio
2026-04-30 13:17:09,Atropello,2,6.179251,-75.575149,Robledo,3,DatosAbiertos
2025-09-29 06:08:11,Volcamiento,1,6.323356,-75.559384,Laureles,0,Observatorio
2025-08-17 17:26:56,Atropello,1,6.238189,-75.599254,Comuna 3,0,Medata
2026-04-01 20:50:52,Choque,1,6.318478,-75.604674,Comuna 4,0,Medata
2025-09-04 09:52:59,Atropello,1,6.134172,-75.539975,Robledo,0,Observatorio
2025-12-16 18:05:50,Caída,2,6.246849,-75.532791,Comuna 5,3,DatosAbiertos
2025-08-02 01:04:02,Choque,1,6.168587,-75.546397,Robledo,0,Medata
2025-12-30 13:00:47,Choque,2,6.307309,-75.53911,Centro,3,Medata
2025-06-05 22:53:26,Volcamiento,1,6.31152,-75.609942,Comuna 3,0,DatosAbiertos
2025-06-05 07:26:25,Choque,1,6.224855,-75.599205,Comuna 5,0,Observatorio
2026-01-24 14:28:43,Atropello,1,6.1516,-75.58002,Comuna 2,0,DatosAbiertos
2025-08-08 03:04:11,Choque,2,6.203498,-75.565671,Comuna 4,2,Observatorio
2026-05-03 20:25:28,Caída,1,6.236541,-75.583326,Comuna 1,0,DatosAbiertos
2026-03-12 22:14:14,Atropello,1,6.266798,-75.642311,Laureles,0,Medata
2025-06-28 03:24:21,Atropello,2,6.207012,-75.619483,Centro,3,DatosAbiertos
2025-10-26 13:12:31,Caída,2,6.273855,-75.632265,El Poblado,3,DatosAbiertos
2025-09-28 03:57:29,Atropello,1,6.286102,-75.648174,Comuna 5,0,DatosAbiertos
2025-06-30 22:50:22,Caída,1,6.133718,-75.569413,Belen,0,Medata
2025-05-31 11:04:51,Atropello,1,6.289824,-75.647755,Comuna 2,0,Medata
2026-02-19 06:15:24,Atropello,1,6.140796,-75.570837,Comuna 3,0,DatosAbiertos
2026-04-05 05:20:04,Atropello,1,6.162062,-75.598218,Robledo,0,DatosAbiertos
2026-01-27 20:35:26,Volcamiento,1,6.165608,-75.552325,Centro,0,DatosAbiertos
2025-07-21 16:34:07,Choque,1,6.182089,-75.564238,Comuna 3,0,DatosAbiertos
2026-02-21 10:00:12,Volcamiento,2,6.132067,-75.607144,Comuna 4,1,DatosAbiertos
2026-03-09 21:27:47,Atropello,1,6.321427,-75.591104,Comuna 3,0,Medata
2025-12-04 07:56:52,Volcamiento,1,6.237177,-75.609268,Comuna 1,0,Observatorio
2025-12-13 00:17:10,Volcamiento,1,6.122717,-75.549244,Centro,0,Medata
2026-05-24 00:35:48,Atropello,1,6.339875,-75.549991,El Poblado,0,Observatorio
2026-02-01 01:19:23,Atropello,2,6.14051,-75.598659,El Poblado,2,Observatorio
2025-07-13 04:28:46,Choque,2,6.249446,-75.532132,Comuna 5,2,Medata
2026-04-12 15:49:41,Choque,1,6.133778,-75.583506,Comuna 1,0,DatosAbiertos
2025-07-06 09:55:16,Volcamiento,1,6.13359,-75.605462,El Poblado,0,DatosAbiertos
2025-11-10 17:30:22,Atropello,2,6.278743,-75.567011,Comuna 1,3,Medata
2025-09-05 20:06:51,Caída,1,6.235264,-75.628369,Comuna 2,0,DatosAbiertos
2025-09-12 03:54:12,Caída,1,6.26037,-75.530969,Comuna 4,0,Medata
2025-06-23 23:14:59,Volcamiento,2,6.129875,-75.619568,Comuna 4,3,Observatorio
2026-02-17 18:28:00,Choque,2,6.192159,-75.57493,Robledo,1,DatosAbiertos
2025-10-13 05:26:26,Atropello,1,6.148873,-75.613298,Comuna 2,0,Medata
2026-01-21 04:06:44,Caída,2,6.150541,-75.548883,Comuna 4,3,Medata
2026-03-05 10:13:44,Caída,1,6.290744,-75.644086,Comuna 2,0,DatosAbiertos
2025-08-14 11:07:38,Caída,1,6.330267,-75.549221,Comuna 2,0,Observatorio
2026-04-06 12:46:57,Atropello,2,6.233725,-75.624991,Robledo,1,Observatorio
2026-04-12 04:05:26,Choque,1,6.126521,-75.641434,Centro,0,Observatorio
2025-08-22 12:28:16,Atropello,2,6.160741,-75.600577,Belen,3,DatosAbiertos
2026-04-03 07:04:58,Volcamiento,1,6.337822,-75.575833,Comuna 4,0,DatosAbiertos
2025-10-27 19:00:33,Atropello,2,6.132879,-75.566392,Comuna 5,3,Observatorio
2026-02-20 07:23:54,Choque,1,6.341167,-75.57317,Comuna 5,0,Observatorio
2025-11-13 10:50:17,Volcamiento,1,6.180552,-75.620535,Comuna 2,0,DatosAbiertos
2026-03-10 12:12:00,Choque,1,6.15255,-75.626594,Centro,0,Observatorio
2025-10-17 11:59:25,Atropello,1,6.315693,-75.573987,Laureles,0,Medata
2025-11-05 00:58:05,Choque,1,6.159026,-75.547883,Comuna 1,0,DatosAbiertos
2025-11-30 17:18:50,Caída,1,6.344238,-75.615656,Comuna 2,0,Medata
2025-12-05 07:23:38,Volcamiento,1,6.202065,-75.607738,Centro,0,Observatorio
2025-06-09 02:07:22,Volcamiento,1,6.346389,-75.549867,Robledo,0,Medata
2026-05-12 23:52:55,Caída,1,6.302165,-75.581358,Comuna 2,0,DatosAbiertos
2026-05-07 00:56:28,Volcamiento,1,6.286643,-75.61346,Robledo,0,Observatorio
2026-04-20 05:28:03,Volcamiento,1,6.150605,-75.599404,Comuna 4,0,Observatorio
2025-08-27 01:49:54,Volcamiento,1,6.159844,-75.582133,Comuna 5,0,Medata
2026-03-20 09:44:17,Caída,2,6.137857,-75.620839,Centro,2,Observatorio
2026-01-09 16:33:18,Atropello,1,6.344312,-75.608076,Comuna 5,0,Observatorio
2025-07-19 20:36:11,Atropello,2,6.293301,-75.584515,Comuna 1,3,Observatorio
2025-06-02 15:25:48,Caída,1,6.228432,-75.538083,Comuna 3,0,Observatorio
2026-05-16 19:09:41,Choque,1,6.252593,-75.532041,Belen,0,DatosAbiertos
2026-03-04 05:51:17,Volcamiento,1,6.204521,-75.612842,Laureles,0,Medata
2026-01-18 10:37:26,Choque,2,6.190276,-75.632367,Comuna 4,3,DatosAbiertos
2025-10-27 13:16:53,Volcamiento,3,6.130091,-75.542433,Comuna 1,3,DatosAbiertos
2025-10-02 21:20:53,Atropello,2,6.187925,-75.563645,Comuna 3,3,Observatorio
2025-07-06 05:48:27,Volcamiento,1,6.125876,-75.60959,Comuna 2,0,Observatorio
2025-09-18 21:36:38,Choque,2,6.295215,-75.630263,Comuna 3,1,DatosAbiertos
2025-09-26 23:53:50,Atropello,1,6.186209,-75.648378,Robledo,0,Observatorio
2026-02-12 01:04:31,Choque,1,6.303998,-75.540112,Laureles,0,Observatorio
2025-09-20 21:26:20,Caída,2,6.243242,-75.577682,Comuna 3,2,DatosAbiertos
2025-09-11 14:37:57,Caída,1,6.146293,-75.612462,El Poblado,0,DatosAbiertos
2025-10-23 10:18:40,Choque,2,6.324562,-75.621213,El Poblado,2,Observatorio
2025-12-16 12:03:00,Caída,2,6.155762,-75.55072,Robledo,2,Observatorio
2025-10-14 12:03:28,Atropello,1,6.132106,-75.643593,El Poblado,0,DatosAbiertos
2026-02-11 17:03:51,Choque,1,6.254037,-75.54136,Laureles,0,DatosAbiertos
2025-12-26 20:56:16,Caída,2,6.173081,-75.570895,Comuna 5,3,DatosAbiertos
2026-02-09 01:25:54,Volcamiento,1,6.124996,-75.624248,Comuna 1,0,Medata
2025-12-23 05:15:49,Caída,1,6.25902,-75.639452,Comuna 2,0,DatosAbiertos
2026-04-08 05:20:29,Caída,2,6.231387,-75.569055,Laureles,2,Medata
2026-03-09 07:53:28,Caída,1,6.337411,-75.571605,Comuna 3,0,Medata
2025-10-11 17:30:40,Atropello,1,6.149394,-75.622399,Belen,0,Observatorio
2025-08-21 13:24:43,Volcamiento,2,6.200963,-75.604357,Comuna 5,3,DatosAbiertos
2026-04-08 17:07:24,Volcamiento,1,6.333757,-75.612162,Laureles,0,Medata
2026-02-26 10:30:41,Volcamiento,2,6.211085,-75.593751,Comuna 3,3,DatosAbiertos
2025-07-15 17:41:53,Volcamiento,1,6.33461,-75.629392,Comuna 3,0,Medata
2025-11-17 06:13:17,Caída,2,6.153083,-75.585856,Comuna 3,2,Medata
2025-09-23 22:32:20,Volcamiento,1,6.249585,-75.596208,Centro,0,Observatorio
2026-05-18 19:52:22,Caída,1,6.240529,-75.571809,Comuna 5,0,Medata
2025-07-26 05:43:27,Volcamiento,2,6.305962,-75.644226,Robledo,2,Medata
2026-01-29 05:25:20,Choque,1,6.335198,-75.541409,Robledo,0,DatosAbiertos
2025-07-04 21:36:55,Volcamiento,1,6.317009,-75.549504,Centro,0,DatosAbiertos
2026-01-22 21:05:59,Caída,1,6.13205,-75.594428,Comuna 2,0,DatosAbiertos
2025-11-12 17:28:18,Choque,1,6.140696,-75.645679,El Poblado,0,Observatorio
2025-11-03 04:12:00,Caída,2,6.342248,-75.542307,Robledo,3,Observatorio
2025-09-18 21:15:20,Choque,1,6.183167,-75.630971,Comuna 1,0,Observatorio
2026-05-20 21:24:30,Choque,2,6.226745,-75.607517,Comuna 4,1,Medata
2026-04-26 12:30:09,Atropello,1,6.308953,-75.53738,Comuna 2,0,DatosAbiertos
2025-09-27 21:49:04,Atropello,2,6.260958,-75.558468,Centro,2,Medata
2025-07-23 06:02:16,Choque,1,6.202518,-75.532469,Belen,0,DatosAbiertos
2025-06-17 01:44:21,Volcamiento,1,6.177646,-75.55266,Comuna 2,0,DatosAbiertos
2025-10-13 22:57:35,Volcamiento,1,6.234095,-75.547392,Belen,0,DatosAbiertos
2025-08-08 00:16:55,Choque,1,6.177112,-75.625677,Comuna 4,0,DatosAbiertos
2025-07-03 10:13:43,Volcamiento,1,6.286609,-75.562075,El Poblado,0,Observatorio
2026-04-02 21:25:04,Choque,3,6.130668,-75.636517,Comuna 4,1,DatosAbiertos
2026-04-14 06:14:36,Choque,2,6.321814,-75.595864,Robledo,1,Medata
2026-01-14 07:55:46,Volcamiento,1,6.276542,-75.572278,El Poblado,0,Observatorio
2025-07-13 10:13:30,Volcamiento,1,6.172191,-75.629023,Comuna 4,0,Medata
2026-05-28 00:55:30,Atropello,1,6.165401,-75.619085,Comuna 1,0,Medata
2026-05-23 01:45:29,Caída,1,6.281622,-75.55974,Robledo,0,Medata
2026-01-19 00:45:54,Atropello,2,6.157046,-75.646974,Comuna 2,1,Medata
2025-11-01 17:17:59,Caída,1,6.171871,-75.588007,El Poblado,0,Observatorio
2025-10-12 12:55:36,Volcamiento,1,6.181402,-75.542884,Robledo,0,Observatorio
2025-07-03 22:56:11,Atropello,1,6.192022,-75.540967,Comuna 1,0,Medata
2025-09-22 23:56:44,Volcamiento,2,6.236134,-75.609516,Comuna 5,3,Medata
2026-02-24 21:56:47,Caída,2,6.250487,-75.644343,Centro,2,Medata
2025-10-20 05:56:06,Choque,1,6.265028,-75.548019,Robledo,0,DatosAbiertos
2026-04-15 10:21:03,Caída,1,6.324119,-75.606923,Comuna 2,0,Medata
2025-12-24 09:07:55,Atropello,2,6.120069,-75.643581,Laureles,3,DatosAbiertos
2025-07-14 10:37:44,Caída,1,6.171493,-75.648624,Comuna 1,0,DatosAbiertos
2025-08-01 14:51:29,Choque,3,6.211293,-75.647626,Centro,1,DatosAbiertos
2025-08-03 21:51:27,Caída,1,6.324276,-75.593856,Laureles,0,Observatorio
2025-09-17 01:18:07,Atropello,1,6.321232,-75.608768,Robledo,0,Observatorio
2025-10-24 09:22:24,Choque,1,6.191159,-75.638413,El Poblado,0,DatosAbiertos
2025-09-24 08:22:04,Atropello,1,6.14962,-75.531209,Comuna 5,0,Observatorio
2025-09-03 12:03:03,Choque,1,6.253899,-75.556455,Robledo,0,Medata
2025-09-28 01:20:52,Volcamiento,1,6.195069,-75.601808,Laureles,0,DatosAbiertos
2025-08-04 14:54:05,Caída,2,6.19306,-75.602848,Centro,3,Observatorio
2025-12-23 08:17:48,Volcamiento,1,6.187063,-75.532959,Belen,0,Medata
2026-03-26 04:22:45,Volcamiento,2,6.304577,-75.632586,Laureles,1,DatosAbiertos
2025-07-09 22:33:18,Caída,2,6.30612,-75.588822,Comuna 5,1,Medata
2026-02-04 16:41:08,Volcamiento,1,6.234161,-75.545382,Robledo,0,DatosAbiertos
2026-05-11 17:01:09,Caída,1,6.157679,-75.637907,Comuna 2,0,Medata
2025-11-05 01:17:51,Atropello,1,6.194995,-75.567909,Laureles,0,DatosAbiertos
2025-12-31 10:00:04,Atropello,1,6.244036,-75.593254,Belen,0,Observatorio
2025-12-24 04:50:31,Caída,2,6.16182,-75.552101,Belen,1,DatosAbiertos
2026-02-12 00:08:42,Atropello,1,6.169696,-75.581535,Comuna 1,0,Medata
2026-02-14 04:31:55,Atropello,1,6.322284,-75.615494,Centro,0,DatosAbiertos
2025-09-15 19:35:46,Volcamiento,1,6.138186,-75.588934,Comuna 3,0,Observatorio
2025-12-10 10:27:32,Choque,1,6.276473,-75.557884,Comuna 3,0,Medata
2026-03-23 15:58:45,Volcamiento,1,6.2479,-75.6046,Comuna 1,0,DatosAbiertos
2026-02-28 12:23:34,Atropello,2,6.273216,-75.566577,Comuna 2,1,Observatorio
2025-07-09 09:11:33,Caída,3,6.340263,-75.612456,Centro,2,Medata
2026-04-25 07:22:28,Atropello,1,6.248417,-75.590426,Comuna 1,0,Observatorio
2026-02-27 15:18:13,Atropello,1,6.242112,-75.561638,Comuna 3,0,DatosAbiertos
2025-11-27 20:59:25,Choque,1,6.211158,-75.640238,Comuna 1,0,Medata
2025-09-12 12:36:06,Volcamiento,1,6.222948,-75.599711,El Poblado,0,Medata
2025-06-03 23:32:11,Atropello,2,6.205263,-75.589198,Laureles,2,Medata
2026-05-04 21:22:56,Atropello,1,6.139454,-75.58305,Comuna 3,0,Medata
2026-04-05 17:10:01,Choque,1,6.236231,-75.564352,Centro,0,Medata
2025-08-06 07:43:02,Volcamiento,1,6.139958,-75.5803,Comuna 2,0,DatosAbiertos
2026-05-28 10:21:05,Atropello,1,6.148962,-75.607237,Comuna 2,0,DatosAbiertos
2025-11-23 14:59:02,Atropello,1,6.290437,-75.530022,Belen,0,DatosAbiertos
2026-04-12 10:05:02,Choque,1,6.230799,-75.59755,Comuna 2,0,Observatorio
2025-09-06 23:01:57,Volcamiento,1,6.159261,-75.633162,Belen,0,DatosAbiertos
2025-11-06 05:02:57,Atropello,1,6.223996,-75.571937,Comuna 3,0,DatosAbiertos
2025-06-25 09:10:11,Choque,1,6.123273,-75.552158,Comuna 1,0,Observatorio
2025-11-23 10:55:37,Caída,1,6.330041,-75.62212,Laureles,0,DatosAbiertos
2025-07-22 13:31:27,Volcamiento,2,6.242086,-75.579993,Centro,1,DatosAbiertos
2025-10-02 15:45:06,Caída,1,6.13913,-75.544726,El Poblado,0,Medata
2025-11-18 13:19:21,Volcamiento,3,6.232367,-75.629143,Belen,1,Observatorio
2025-08-13 13:08:25,Atropello,1,6.188628,-75.530571,Comuna 3,0,Medata
2026-04-28 13:27:10,Atropello,1,6.278303,-75.57534,Comuna 1,0,Medata
2025-11-16 18:39:32,Atropello,1,6.269493,-75.530817,Comuna 5,0,DatosAbiertos
2025-10-30 07:13:32,Caída,1,6.161827,-75.595644,Robledo,0,DatosAbiertos
2025-06-19 02:07:16,Choque,3,6.249593,-75.614002,Comuna 3,3,Medata
2026-01-12 06:10:34,Caída,1,6.261375,-75.577465,El Poblado,0,Medata
2025-07-11 01:32:20,Caída,3,6.252,-75.633957,Centro,2,DatosAbiertos
2025-11-03 18:36:47,Volcamiento,1,6.186611,-75.587295,Comuna 1,0,Observatorio
2026-05-14 07:04:36,Volcamiento,1,6.31735,-75.551116,Comuna 1,0,Medata
2025-11-10 23:29:43,Volcamiento,1,6.3387,-75.627944,Comuna 5,0,Observatorio
2026-04-17 01:16:11,Choque,1,6.141763,-75.62151,El Poblado,0,Observatorio
2025-09-20 10:21:08,Atropello,1,6.169073,-75.573294,Centro,0,DatosAbiertos
2026-03-07 14:05:24,Caída,1,6.178329,-75.556134,Centro,0,DatosAbiertos
2026-01-18 14:16:13,Volcamiento,1,6.316388,-75.616417,Comuna 5,0,Medata
2025-11-19 19:09:56,Caída,3,6.205338,-75.604663,El Poblado,3,DatosAbiertos
2025-08-31 17:56:19,Caída,1,6.229218,-75.600687,Comuna 1,0,Observatorio
2025-09-05 11:17:56,Atropello,1,6.226107,-75.636174,Centro,0,DatosAbiertos
2026-03-12 14:58:37,Caída,1,6.181001,-75.60538,Comuna 1,0,Observatorio
2025-11-09 20:48:33,Choque,1,6.182714,-75.563999,Laureles,0,Observatorio
2025-11-26 12:22:48,Caída,1,6.206708,-75.645474,Comuna 2,0,Medata
2026-05-07 15:01:09,Volcamiento,1,6.251973,-75.587766,Comuna 2,0,Observatorio
2025-07-13 06:39:01,Choque,1,6.185244,-75.564826,Belen,0,Medata
2026-01-04 05:09:06,Volcamiento,2,6.206715,-75.570612,Comuna 5,2,Medata
2025-12-28 06:02:32,Caída,1,6.168788,-75.635042,Laureles,0,Observatorio
2026-01-16 17:30:24,Atropello,1,6.207339,-75.623487,Comuna 4,0,DatosAbiertos
2025-09-05 16:15:33,Caída,2,6.254571,-75.569602,Comuna 5,3,Observatorio
2026-03-10 04:46:51,Volcamiento,2,6.261737,-75.614624,Comuna 1,3,DatosAbiertos
2025-06-03 20:02:27,Choque,1,6.199746,-75.598411,Comuna 1,0,Medata
2026-01-29 08:08:32,Caída,3,6.33713,-75.632078,Comuna 4,3,Medata
2025-10-28 13:30:07,Choque,1,6.273771,-75.533867,El Poblado,0,DatosAbiertos
2026-02-18 13:53:29,Volcamiento,2,6.273607,-75.648338,Comuna 1,1,DatosAbiertos
2025-11-18 12:11:21,Caída,1,6.158072,-75.640334,Centro,0,Medata
2026-05-15 05:56:31,Atropello,1,6.252693,-75.598484,Comuna 2,0,Observatorio
2025-09-28 18:13:48,Atropello,2,6.188369,-75.608064,Comuna 2,2,DatosAbiertos
2026-01-01 09:27:34,Caída,2,6.133389,-75.59567,Belen,2,Observatorio
2025-09-18 00:56:09,Atropello,1,6.234557,-75.644739,Belen,0,DatosAbiertos
2026-03-27 00:48:11,Caída,2,6.14948,-75.606304,Comuna 2,3,DatosAbiertos
2025-10-05 17:33:05,Atropello,1,6.1365,-75.602021,Comuna 3,0,Observatorio
2025-07-13 09:26:54,Atropello,1,6.281397,-75.642605,Comuna 2,0,Observatorio
2025-09-23 16:30:22,Caída,1,6.199284,-75.647703,Centro,0,Medata
2026-05-11 17:40:13,Caída,2,6.194323,-75.534135,Centro,2,DatosAbiertos
2025-07-16 05:40:53,Volcamiento,2,6.266048,-75.622669,Comuna 3,1,DatosAbiertos
2025-09-24 19:05:08,Volcamiento,1,6.22754,-75.640856,Comuna 2,0,Observatorio
2026-04-30 09:39:40,Atropello,2,6.280935,-75.595659,Comuna 5,3,Medata
2026-02-07 19:10:32,Caída,1,6.327765,-75.57073,Belen,0,Medata
2025-05-30 19:49:53,Caída,1,6.25863,-75.618792,El Poblado,0,Observatorio
2026-05-27 02:11:52,Choque,1,6.273323,-75.609437,Comuna 3,0,DatosAbiertos
2026-04-10 19:45:06,Caída,1,6.25295,-75.624442,Robledo,0,DatosAbiertos
2026-03-14 09:07:08,Caída,2,6.34001,-75.547644,Robledo,2,Observatorio
2025-12-24 00:48:15,Volcamiento,1,6.341798,-75.569104,Comuna 2,0,Observatorio
2025-08-02 21:14:43,Choque,1,6.282515,-75.64801,Robledo,0,Medata
2026-05-15 11:34:22,Volcamiento,1,6.1587,-75.568102,El Poblado,0,DatosAbiertos
2026-04-16 14:07:41,Caída,1,6.145589,-75.570042,Robledo,0,DatosAbiertos
2025-11-01 12:42:32,Caída,1,6.224103,-75.549698,Comuna 4,0,DatosAbiertos
2025-10-28 05:42:45,Atropello,1,6.178036,-75.610695,Robledo,0,Observatorio
2025-07-02 05:37:19,Choque,1,6.313981,-75.613853,Comuna 5,0,Medata
2025-08-04 03:10:54,Atropello,1,6.14395,-75.645306,Comuna 1,0,Medata
2025-06-06 02:02:36,Caída,1,6.18533,-75.636318,Belen,0,Medata
2025-10-03 07:55:31,Caída,2,6.288825,-75.591301,Laureles,3,Observatorio
2025-11-09 02:03:13,Choque,2,6.223782,-75.566444,Comuna 1,2,Medata
2025-12-27 22:18:15,Caída,2,6.140208,-75.585799,Centro,1,Observatorio
2026-05-29 10:41:17,Caída,1,6.213805,-75.544941,Centro,0,Observatorio
2025-12-12 18:44:22,Choque,1,6.25555,-75.621824,Comuna 5,0,Observatorio
2026-01-15 03:32:50,Volcamiento,1,6.156897,-75.542917,Robledo,0,Medata
2025-10-20 22:42:22,Volcamiento,1,6.348881,-75.613367,Belen,0,Medata
2025-07-30 14:06:50,Atropello,2,6.237763,-75.57858,Comuna 5,3,DatosAbiertos
2025-12-14 05:10:48,Volcamiento,2,6.287573,-75.554989,Laureles,2,Observatorio
2026-04-25 11:22:04,Atropello,1,6.126119,-75.639409,El Poblado,0,Observatorio
2025-08-29 19:44:27,Volcamiento,1,6.315851,-75.583949,El Poblado,0,Medata
2025-08-11 11:01:00,Atropello,2,6.254518,-75.582647,Comuna 4,1,Medata
2025-06-07 22:33:00,Atropello,1,6.31351,-75.632228,Comuna 3,0,DatosAbiertos
2026-04-12 04:47:25,Caída,1,6.206015,-75.554025,Comuna 5,0,Medata
2025-12-22 02:48:02,Choque,1,6.333005,-75.634616,Comuna 3,0,Medata
2026-02-01 23:28:10,Volcamiento,1,6.178992,-75.626681,Robledo,0,Observatorio
2025-09-09 04:32:20,Atropello,2,6.233122,-75.55683,Comuna 3,2,Observatorio
2026-01-09 03:00:58,Choque,2,6.215638,-75.561217,Comuna 4,1,Medata
2026-05-12 09:04:41,Choque,1,6.288367,-75.617065,Centro,0,Observatorio
2026-04-05 03:22:55,Atropello,1,6.33017,-75.599758,Comuna 1,0,DatosAbiertos
2025-10-24 14:23:22,Volcamiento,1,6.228636,-75.576949,Comuna 1,0,DatosAbiertos
2026-02-28 05:55:41,Atropello,2,6.307135,-75.553023,Comuna 2,2,Medata
2026-04-29 18:51:20,Volcamiento,1,6.345317,-75.538044,Centro,0,DatosAbiertos
2025-12-12 09:40:32,Caída,1,6.121966,-75.628116,Comuna 4,0,Medata
2025-06-29 02:44:26,Caída,1,6.34089,-75.563664,Robledo,0,Medata
2025-12-09 18:00:55,Volcamiento,1,6.345125,-75.554449,Centro,0,DatosAbiertos
2026-04-08 02:55:46,Choque,1,6.159404,-75.595366,Comuna 1,0,DatosAbiertos
2025-07-25 12:53:28,Atropello,1,6.246544,-75.626422,Belen,0,Observatorio
2026-01-05 02:58:03,Caída,1,6.188475,-75.600692,Comuna 5,0,Observatorio
2025-06-30 02:13:43,Choque,1,6.205135,-75.560683,Centro,0,DatosAbiertos
2026-05-06 03:34:59,Volcamiento,1,6.188215,-75.641188,Comuna 4,0,Medata
2025-06-01 11:56:37,Volcamiento,1,6.123667,-75.5652,Comuna 1,0,Medata
2025-10-19 14:33:06,Volcamiento,2,6.342522,-75.608532,Centro,1,DatosAbiertos
2025-12-27 11:46:40,Caída,2,6.340166,-75.611381,Robledo,3,DatosAbiertos
2026-01-02 03:26:56,Choque,1,6.261392,-75.532385,El Poblado,0,Medata
2025-10-03 21:40:14,Atropello,2,6.328168,-75.546412,Centro,3,Observatorio
2026-05-14 08:22:59,Volcamiento,2,6.224122,-75.54764,Robledo,2,DatosAbiertos
2026-03-31 07:28:04,Atropello,1,6.264631,-75.646434,Comuna 2,0,Observatorio
